country,weight,ai_heard,ai_cncexc,aireg_us,aireg_china,aireg_eu,aireg_country
13,1.06977238393451,1,2,3,4,2,2
13,0.64053067997807,1,2,4,8,8,8
13,0.766856799425007,1,1,3,3,3,3
13,0.632753251226146,1,2,4,4,3,3
13,0.786544255220864,2,3,3,3,2,2
13,0.699548581853593,2,3,8,3,8,2
13,0.924534211250278,2,2,2,4,2,2
13,0.952040017057086,2,1,4,2,2,2
13,1.06801043685832,2,2,8,8,8,8
13,0.862035274809532,2,2,3,4,3,3
13,0.815544563908308,1,3,1,4,1,2
13,0.552292078626578,2,2,4,4,4,3
13,0.773305851665826,1,1,3,4,2,2
13,1.12585759391133,1,1,2,2,1,2
13,1.07882276902593,1,1,4,4,2,2
13,1.18840875104391,2,3,4,3,4,3
13,0.643275451440736,1,1,2,2,2,2
13,1.48213470843209,1,2,4,4,4,4
13,1.13767390545473,2,2,4,4,3,2
13,0.601595140345867,2,2,4,4,3,3
13,1.2604824358339,2,3,4,3,2,2
13,1.48460801444493,2,3,4,3,3,3
13,0.954098357435828,1,1,3,3,2,2
13,0.822154093769678,2,3,4,3,3,2
13,0.470130364418738,1,1,4,4,2,2
13,0.709618712497196,2,3,3,4,2,2
13,0.897783245659982,2,2,4,3,4,2
13,0.961753654334245,1,2,4,4,4,4
13,0.913322015270493,3,2,8,8,8,8
13,0.926274915742413,1,3,3,4,2,2
13,0.330699311911979,2,3,2,4,1,1
13,0.821750946374645,2,3,3,2,2,2
13,1.5266287128884,1,2,1,4,2,1
13,0.961535862298437,1,1,3,3,3,3
13,0.947472857471109,2,2,3,3,2,2
13,0.962117468332621,1,1,2,2,2,1
13,0.868691702201322,1,1,3,4,1,2
13,0.826334620660766,2,3,3,4,3,3
13,0.96651840728754,1,3,2,2,2,2
13,1.22825122412736,1,1,4,3,2,2
13,0.653299585998374,2,2,2,4,4,1
13,0.849142348250161,2,2,4,4,3,3
13,1.27266403909117,2,2,2,3,2,2
13,0.785046579943667,2,3,4,4,4,3
13,1.03714520752513,2,2,3,4,3,3
13,0.905577916680863,1,1,1,2,1,1
13,0.686342458746091,2,2,4,4,4,3
13,1.21527400773725,2,3,4,3,2,2
13,0.759636566130003,1,3,3,3,1,2
13,0.672609763498392,2,2,2,4,2,2
13,0.870535602815366,1,2,4,4,2,2
13,0.924534211250278,1,2,4,4,2,1
13,0.476193511283845,2,1,2,2,2,1
13,1.04546011699936,1,2,4,4,2,2
13,1.47332089380646,2,2,4,4,3,3
13,0.815216511319001,1,1,4,3,1,1
13,0.966006714070322,2,3,4,3,2,2
13,0.641254136919995,1,2,4,4,2,2
13,0.699666491697661,1,3,4,4,2,2
13,2.01117401645627,1,3,2,3,2,1
13,1.44976360860333,1,3,4,4,2,2
13,1.17623321515908,2,2,4,3,2,3
13,0.695223061705075,2,3,3,3,2,2
13,0.841104759376213,2,2,2,4,2,2
13,0.582536466814019,2,2,4,2,2,3
13,0.490165060846296,2,2,3,3,2,2
13,1.59028438544357,1,2,3,4,3,3
13,0.75408019124254,1,3,2,4,2,2
13,1.38520828763055,2,2,4,4,3,3
13,0.946632594794962,1,3,3,3,2,2
13,0.737602872019864,2,3,4,4,4,4
13,0.708875760052665,1,3,2,4,1,1
13,1.24466659755416,2,2,2,3,2,2
13,1.55852136456947,2,2,4,4,2,2
13,1.17284203965538,2,2,4,3,2,2
13,0.738392323408228,2,2,2,4,4,2
13,1.0149292306974,2,2,2,4,2,2
13,1.09793082643473,2,1,3,3,2,2
13,0.96431160259834,2,2,3,4,1,1
13,0.651542887546467,1,3,3,2,2,2
13,0.87202936930336,1,2,4,4,4,4
13,1.09712852018746,2,2,3,4,3,3
13,0.870795886596358,2,2,8,8,8,2
13,0.880240489747764,1,3,3,4,2,3
13,1.03406337313828,1,1,8,8,8,8
13,0.803596543583405,2,2,4,4,3,3
13,0.595134416562505,1,2,4,4,4,4
13,1.40949502394809,1,2,4,4,4,4
13,0.777750995003958,2,2,2,2,2,2
13,1.4384346225569,2,3,3,2,2,2
13,0.979771770647301,1,1,2,2,1,8
13,0.827080168813757,1,2,3,3,3,3
13,0.772783845657224,1,3,2,4,2,2
13,0.760979495912928,1,1,1,4,3,3
13,1.04938150965582,2,3,4,4,3,3
13,1.05479858098379,2,2,4,4,3,4
13,1.12526616114148,1,3,2,3,2,2
13,0.792126694405476,2,3,2,4,2,2
13,0.67040112978848,2,2,2,3,3,2
13,1.35071399601811,2,2,4,4,4,3
13,1.07321207443571,2,3,4,4,2,2
13,1.03042697510139,2,2,2,1,2,2
13,1.11572770773106,2,3,4,4,4,3
13,0.643896218922733,1,2,8,4,2,2
13,1.14490718894661,1,3,2,2,1,1
13,1.1427631620552,3,2,3,4,8,2
13,0.43894654632439,2,3,2,4,4,2
13,1.19614439287853,1,3,3,1,2,2
13,0.332469493650217,2,2,4,4,2,2
13,0.54131081848291,2,2,2,4,4,2
13,1.47398682678062,1,1,2,2,2,2
13,1.21508978435482,1,2,4,4,2,3
13,1.63461523632425,1,3,4,1,1,2
13,0.920654010246234,1,3,3,2,1,2
13,0.486156990580289,1,3,2,3,1,3
13,1.36020405568439,1,3,4,4,3,3
13,0.878559743031406,2,2,3,3,2,2
13,0.547330369904766,2,2,4,4,4,4
13,0.756049030968525,2,2,4,4,3,3
13,1.50486667773119,2,1,2,4,2,2
13,1.02705829801085,2,2,4,4,4,4
13,0.897783245659982,2,2,4,4,3,3
13,1.55852136456947,1,3,4,4,2,2
13,0.78178766036741,2,9,8,8,8,8
13,0.737340893223207,3,2,3,4,3,3
13,0.547611781324702,1,3,8,3,8,8
13,0.783869692389632,1,1,2,3,2,1
13,0.769965153668976,1,1,2,3,2,1
13,0.640058564140865,1,2,4,4,4,3
13,0.688572222371849,2,2,4,4,2,2
13,0.860255204587728,2,2,4,4,1,2
13,1.24660162685658,2,2,4,4,3,2
13,0.921913988924708,1,3,3,4,3,3
13,1.27026594612808,2,1,1,3,2,2
13,0.770461102344223,1,3,3,2,2,3
13,0.807497357196239,3,3,4,4,4,4
13,0.765555291130652,1,2,3,3,2,2
13,0.827437266923483,1,2,4,4,4,4
13,1.1413646620972,2,3,3,3,3,2
13,1.78987387676839,1,2,2,3,2,2
13,1.25115998274235,1,3,4,4,4,4
13,0.785930083425904,1,3,4,4,2,2
13,1.13925118367955,1,3,2,4,3,3
13,0.925893857569786,2,2,4,3,4,3
13,1.19222432731337,1,3,2,4,2,2
13,0.710939670920111,2,2,3,3,3,3
13,1.35015911433592,2,2,4,4,4,3
13,0.85167047152877,2,2,4,4,4,4
13,0.683810364478127,1,3,4,2,3,2
13,0.690182566121697,1,2,8,8,8,8
13,0.990267511991995,1,3,2,3,1,1
13,1.33032308778563,2,2,3,4,3,1
13,0.892165713971168,2,3,4,4,4,4
13,0.941856501065675,2,3,4,4,3,3
13,1.07017717563342,2,3,4,4,1,2
13,0.683810364478127,2,2,2,2,2,1
13,0.50858599325351,2,3,3,4,2,2
13,0.632265682332273,1,2,3,3,2,3
13,1.06596799902516,2,2,3,3,2,2
13,1.3504841210994,2,3,2,4,4,2
13,0.897783245659982,2,3,2,3,8,2
13,0.896926162042218,2,2,3,3,3,3
13,1.17623321515908,2,2,3,4,1,1
13,0.992452819562303,2,2,3,4,2,2
13,0.930095053871683,2,3,4,2,3,2
13,0.782711848639974,2,3,4,4,3,3
13,1.42329072177171,1,2,2,3,3,1
13,0.590938185226734,2,2,3,4,3,3
13,1.59883749921097,2,1,2,2,2,2
13,0.976318315395986,1,2,4,4,4,4
13,0.711604308041182,2,3,1,3,2,1
13,0.916882272018098,2,2,4,4,2,2
13,0.568772104407244,2,2,2,4,2,2
13,1.70060371108027,2,2,1,4,3,3
13,1.47971248352956,1,3,4,4,2,3
13,0.713117422100795,2,2,4,4,3,3
13,1.32410031941874,1,2,3,3,2,2
13,0.718958149879875,2,2,2,2,2,2
13,0.723799610367862,1,3,4,4,3,3
13,0.49852321281073,1,2,4,4,3,3
13,1.3092500094661,2,3,2,2,2,2
13,0.64249363061964,2,1,2,3,8,2
13,0.900840320235827,2,1,2,4,2,1
13,1.08562863385574,2,2,2,3,1,2
13,0.891544631501338,1,3,2,4,3,2
13,1.7325958412018,1,1,3,4,2,2
13,2.61282820691603,1,2,2,2,3,2
13,0.769965153668976,1,3,4,4,4,3
13,2.11323409538325,1,2,4,4,4,4
13,0.411645327823738,1,3,1,2,1,1
13,1.19519656161541,2,2,4,4,2,2
13,0.861045949850081,1,1,1,4,1,1
13,1.22824637507722,1,1,3,4,3,3
13,1.07925726854571,1,2,4,4,4,4
13,0.734480131215612,1,2,3,3,3,3
13,0.918066293766975,1,1,2,4,4,1
13,0.836759103282964,1,1,2,2,2,2
13,1.5245069079662,2,3,3,4,2,2
13,0.903522268540641,2,2,4,4,3,2
13,0.925790345941437,2,1,1,1,2,2
13,0.8436645043465,2,3,4,4,3,2
13,0.903819117229961,2,2,2,4,2,2
13,0.710719431880045,3,2,1,4,1,1
13,1.06466374147268,2,3,3,3,2,2
13,0.643764893116125,2,2,2,4,1,1
13,0.730975591675199,1,3,3,3,8,3
13,0.948373574552065,1,2,4,4,4,3
13,0.6709611770898,2,9,4,4,8,8
13,0.491965894409079,3,2,4,2,4,4
13,0.545987507976951,3,3,1,1,2,2
13,0.879937585750489,2,3,2,3,2,2
13,0.545810652016294,1,2,4,4,2,2
13,1.82821084033124,1,3,2,2,2,2
13,0.824658149905027,2,3,2,4,2,2
13,1.02337001403524,1,3,4,4,2,3
13,0.989410808481811,2,3,2,4,2,2
13,0.865174352185541,2,3,3,3,3,3
13,0.582886286338644,2,2,3,3,3,3
13,0.848530904718099,1,1,3,3,3,4
13,1.30015306491863,2,2,3,3,2,2
13,0.956001803695045,1,1,2,1,2,1
13,0.58836266197706,2,3,2,4,2,2
13,2.22739735564897,1,2,3,4,2,2
13,0.550238202305794,2,2,2,3,2,1
13,1.35641999020268,1,1,2,4,2,2
13,1.00613824742148,1,1,4,3,4,3
13,0.78200825620867,2,2,3,4,2,2
13,0.611813565991644,3,2,4,4,4,4
13,1.5554649261093,2,3,2,3,2,1
13,1.65981756774979,2,2,8,4,8,8
13,0.769965153668976,1,2,4,4,3,3
13,1.29956690495846,2,2,3,3,1,2
13,0.300409566444093,2,2,3,4,2,2
13,0.785567177139851,1,3,4,2,2,3
13,0.418121473704592,2,3,3,4,1,1
13,1.13893374390665,2,3,3,3,2,2
13,1.04486345214233,2,2,4,4,4,4
13,1.30796248398386,2,2,2,4,8,2
13,0.74952081451743,1,3,4,4,2,3
13,0.919666546440986,1,2,3,8,1,2
13,0.700573406434752,1,1,3,4,1,2
13,1.11782212695382,1,3,4,4,2,3
13,0.813484115657159,2,3,2,4,1,1
13,0.96651840728754,2,3,4,3,2,3
13,0.837053667002505,1,3,4,3,2,2
13,0.84571348198345,1,2,4,4,2,2
13,1.13760502278293,1,2,3,3,2,3
13,1.4023093064535,1,2,4,2,8,3
13,1.19577230938718,1,2,4,4,4,4
13,0.436712933836685,3,2,8,4,8,2
13,1.20140326524739,1,3,3,3,1,2
13,1.48308137441062,1,1,3,2,1,2
13,1.15600967884116,2,2,8,8,8,8
13,0.571525284468548,1,2,2,3,2,1
13,0.887073566481984,2,1,4,2,1,2
13,1.13340079184347,2,1,8,8,8,2
13,0.776161725104244,1,2,3,4,3,3
13,0.94177767637844,1,3,3,3,2,2
13,0.758524664680268,1,3,2,3,2,2
13,0.713358893748676,1,2,4,4,2,4
13,1.9630161106783,2,3,3,4,2,2
13,0.744046066770919,2,1,3,4,3,3
13,0.589788125552292,2,2,4,4,2,2
13,0.994387912989806,2,2,4,4,4,3
13,0.582886286338644,2,2,4,4,2,3
13,0.680349276285894,2,2,1,4,2,1
13,0.690963890498645,2,2,3,4,4,3
13,0.817769414559886,1,3,3,3,2,2
13,0.872526383022106,2,2,3,4,3,3
13,0.749705546421858,3,3,3,4,2,2
13,1.08639156077715,1,3,3,3,1,1
13,3.26399449087361,2,2,4,3,2,2
13,0.681407341830169,1,3,3,3,2,2
13,1.00989004297337,1,3,3,3,1,2
13,0.870554058106417,2,3,4,2,4,4
13,0.844293573753524,1,3,3,3,3,2
13,1.07913620773967,2,2,8,8,8,8
13,0.905577916680863,2,2,4,4,4,4
13,1.08528064930183,2,2,2,3,2,2
13,0.776021336962033,2,2,4,4,4,4
13,1.03646495340417,1,2,4,3,1,2
13,0.720924642238363,1,3,4,4,4,3
13,2.09505591389761,1,2,3,4,3,3
13,0.515715431992074,2,3,4,3,1,3
13,0.981157486267118,1,1,2,2,2,1
13,0.548185171339982,1,2,2,2,2,2
13,1.21305220254946,2,3,3,3,2,2
13,0.855047658210592,2,3,4,4,2,2
13,1.6035960065198,2,3,2,2,4,3
13,1.04941008051497,2,3,2,4,2,2
13,1.90833157027463,1,2,3,2,1,1
13,0.680332542807977,2,1,2,1,3,3
13,0.909270243729812,2,2,2,2,4,4
13,0.805996164921873,2,2,2,4,2,2
13,0.920991880664932,1,2,4,2,2,1
13,1.01437058281895,1,3,2,2,2,2
13,0.552292078626578,1,3,4,4,1,2
13,0.647000930495621,2,2,3,4,2,2
13,1.15535415782083,1,3,4,3,1,2
13,0.773092098690035,2,3,4,3,4,3
13,0.64755182000051,2,2,4,4,2,2
13,1.78061647130106,1,3,4,4,4,4
13,0.781814676447489,2,3,4,3,2,2
13,0.870724029402402,1,2,4,1,2,3
13,1.08753699298462,1,2,4,4,3,3
13,0.683462467609529,2,2,2,4,1,1
13,0.429756764463839,2,1,3,3,3,3
13,0.599057639612357,1,3,2,3,2,1
13,0.789824168816601,1,3,3,3,3,3
13,0.637928978129037,2,2,3,3,3,3
13,1.00246192684538,2,2,4,4,2,2
13,0.765646366161022,2,2,3,4,3,2
13,0.649130228137156,2,3,2,2,2,2
13,0.435784419438487,2,3,3,3,2,2
13,1.968748165296,1,2,2,3,3,2
13,0.617835706705225,2,3,2,3,2,2
13,1.62138768172014,2,3,2,3,2,2
13,1.52543505836311,1,2,3,4,2,2
13,0.883711345557188,2,1,2,4,2,2
13,0.54131081848291,2,2,3,3,3,2
13,0.926274915742413,1,3,2,3,8,2
13,0.767255488106876,1,3,3,3,3,3
13,0.766733126877367,1,2,3,4,3,3
13,0.97455889520994,1,2,4,4,4,3
13,0.707858231380254,2,2,4,4,1,1
13,0.61273000961952,1,1,4,4,4,4
13,0.59879336210111,2,2,3,4,3,3
13,0.578187900433853,2,2,4,4,2,2
13,0.768256194848082,1,3,3,4,2,2
13,1.32264584653872,2,2,3,3,2,2
13,0.722728629598858,2,2,4,4,2,4
13,0.48076560056003,1,2,4,3,3,3
13,1.74882362600737,1,2,4,4,4,4
13,1.31558882298852,2,2,2,3,3,2
13,1.41515414445437,2,2,4,4,8,3
13,0.885495517288397,2,3,2,4,2,2
13,1.29258275525577,2,2,3,3,3,3
13,0.994568255763023,1,2,4,4,3,3
13,1.28362104763017,2,2,3,4,2,2
13,1.30015306491863,2,2,3,4,2,3
13,1.16776469441355,1,3,3,3,3,3
13,0.676575619364609,2,2,3,2,3,2
13,1.38091372105984,2,2,2,2,3,1
13,1.56172043091827,1,2,2,4,3,2
13,0.678846077414491,1,3,4,4,4,3
13,0.737340893223207,2,2,3,4,3,2
13,0.821416690896128,2,2,4,4,4,4
13,0.770461102344223,1,1,2,4,2,1
13,0.916882272018098,2,2,4,4,3,3
13,0.479518529384326,2,2,4,4,2,2
13,1.06186474719601,2,3,3,4,2,2
13,1.16939386120423,2,2,3,3,3,3
13,0.89234080102835,1,3,4,4,2,2
13,0.691477795122192,1,1,2,8,8,2
13,0.802562110476327,2,2,4,8,2,2
13,0.75408019124254,2,3,4,4,1,1
13,1.05869039079612,2,2,4,4,3,3
13,0.670421647203431,2,2,4,4,4,4
13,0.901777931781186,1,1,2,4,2,2
13,1.5578080362566,2,2,4,4,3,3
13,0.702246680181896,2,2,3,4,2,3
13,0.445028486530088,1,3,3,3,3,2
13,0.347804648341376,2,2,4,3,4,3
13,0.642327811035588,2,2,4,4,2,2
13,0.906690815143536,1,3,1,4,1,1
13,1.37112572341556,2,2,4,4,4,3
13,0.782619025450362,2,3,2,3,2,2
13,0.550238202305794,2,2,2,4,2,2
13,0.441842274094965,2,2,3,3,2,2
13,0.822081123391112,2,2,3,3,3,3
13,0.571262759422698,1,2,2,4,1,1
13,0.760979495912928,1,2,3,3,3,3
13,1.0526728260533,2,2,2,4,4,4
13,0.83487071917123,1,1,4,4,2,3
13,0.548185171339982,2,2,4,4,1,2
13,2.33370345405131,1,2,3,2,2,1
13,0.709673045150639,1,3,4,3,2,1
13,1.07608777335624,2,3,2,3,2,2
13,0.74963281709187,2,2,4,4,3,3
13,0.708875760052665,1,3,3,3,8,2
13,0.481198570444186,1,2,4,4,2,4
13,0.769544949809744,1,2,8,4,8,8
13,0.926274915742413,2,2,2,3,2,2
13,0.47327137641667,2,2,2,3,2,2
13,0.938624169827374,2,1,3,3,3,2
13,0.997347816872586,2,2,3,2,1,1
13,1.12326452807382,1,3,2,2,2,2
13,0.604112813933651,1,3,3,2,2,2
13,1.04042290311818,1,2,3,4,3,3
13,0.651364678376189,2,1,3,3,3,2
13,2.84108787826208,1,3,3,3,2,2
13,0.766733126877367,2,3,1,4,2,1
13,1.23130541234073,1,3,4,4,2,2
13,0.682279833762188,2,2,2,4,3,2
13,0.573763595405738,1,2,4,4,2,2
13,0.705331584869492,2,3,4,3,2,1
13,0.813260199513348,1,2,8,4,8,8
13,0.702456394044937,2,2,3,4,2,1
13,0.686342458746091,2,2,2,4,4,2
13,1.0001545225716,2,2,4,4,3,3
13,0.845741377298224,2,3,4,8,8,2
13,0.765366587585356,2,3,3,4,3,3
13,0.499526113760466,2,2,3,4,1,4
13,0.552292078626578,2,2,3,3,2,2
13,0.848530904718099,2,2,2,3,2,2
13,0.877076906070354,1,3,4,4,2,2
13,1.31605052059987,1,1,2,4,2,1
13,1.24466659755416,2,1,2,4,2,2
13,0.759636566130003,1,3,4,4,4,4
13,0.926773030899782,2,3,3,4,2,2
13,1.34174955812173,1,3,3,4,1,1
13,0.70104779556288,2,2,3,3,3,2
13,1.02098895364996,2,2,3,4,4,3
13,0.63356412665628,2,2,2,4,1,1
13,1.35641999020268,2,3,2,4,2,1
13,1.05360536929829,2,2,2,3,2,2
13,0.991451677424938,1,3,2,4,2,1
13,0.652245079256674,1,3,2,4,2,2
13,1.40241643271752,2,2,4,4,2,2
13,1.3257580676642,3,2,2,3,2,2
13,0.885605025775418,1,3,4,3,1,3
13,1.37923117000964,2,3,3,3,2,1
13,1.15665138781525,2,2,3,4,2,3
13,1.12141690954679,2,2,3,3,2,2
13,0.595134416562505,1,3,3,3,2,2
13,1.23024477796288,2,2,3,3,8,8
13,0.758524664680268,2,2,2,4,2,2
13,0.780789982372799,1,3,3,4,1,1
13,0.519311839063992,1,3,2,3,2,2
13,2.49070276410742,1,1,3,2,2,2
13,1.67212241222142,2,2,4,4,4,4
13,1.52243815647028,2,2,4,4,1,1
13,1.13251867788863,2,2,4,4,3,3
13,0.711719592399867,2,2,4,4,4,4
13,0.742447059154941,2,3,3,3,3,3
13,0.768897493030616,1,3,3,4,8,2
13,0.75408019124254,2,2,4,4,3,3
13,1.39722877129121,1,2,2,3,2,2
13,0.441790378240398,2,2,4,4,3,3
13,0.538264328736757,1,3,3,4,2,2
13,2.37095029336819,2,2,3,3,1,1
13,1.32783374197687,2,2,3,4,3,3
13,0.763711389857446,1,1,2,3,2,2
13,1.26594820977995,2,2,2,2,2,1
13,0.643896218922733,2,3,3,4,8,1
13,0.652973949958323,2,3,3,2,3,2
13,0.768744441762028,3,2,2,3,2,1
13,0.960171845221635,2,3,3,2,1,1
13,0.940996331621469,3,2,2,4,2,2
13,0.779384806463596,2,2,4,4,3,2
13,1.42543442171251,2,1,2,2,1,1
13,0.725827985801992,1,3,4,4,1,2
13,1.23024477796288,2,2,3,3,2,1
13,0.708875760052665,1,2,4,4,1,1
13,0.745122671333876,2,2,4,4,2,2
13,1.03870387726699,1,1,2,4,1,1
13,0.935051688879556,1,3,4,3,2,2
13,0.860757886057292,3,3,8,8,8,8
13,0.459212180186947,1,1,4,1,4,3
13,0.863404943409432,2,3,8,3,8,8
13,0.897654883534934,2,3,4,4,2,2
13,1.16716871091081,1,3,2,3,2,2
13,0.748277995077229,1,2,4,3,1,1
13,0.988106208207209,2,1,3,3,2,1
13,0.684730114999474,2,2,3,3,2,2
13,0.946650043475513,1,3,3,3,2,2
13,1.09723278836121,2,2,4,4,2,2
13,0.728420241313949,1,1,2,2,1,1
13,1.4740985616912,2,2,3,3,2,2
13,0.690182566121697,1,3,4,4,4,4
13,1.48640801746797,1,3,4,2,2,2
13,1.04012508712829,2,2,4,4,4,4
13,0.738668030859982,2,2,8,3,8,1
13,1.42543442171251,1,2,2,3,4,8
13,0.75408019124254,2,2,3,4,2,2
13,0.84571348198345,2,3,4,4,2,2
13,0.808432248250063,2,3,4,4,3,3
13,1.35793087261668,1,3,2,4,2,1
13,0.510295558967488,2,3,4,3,1,2
13,0.800546634044244,2,2,4,4,3,2
13,0.495064996647161,2,2,4,4,4,4
13,0.866468639691913,2,2,4,4,4,4
13,0.781632046833966,1,3,3,3,1,2
13,1.0418323906617,3,2,3,4,3,3
13,0.903488311898751,2,2,3,4,3,2
13,1.13767390545473,2,3,2,2,2,2
13,0.571228786863902,2,3,3,4,2,2
13,1.01146176313167,2,2,2,3,2,2
13,0.891486947726152,1,1,2,4,2,1
13,0.485730938034761,2,2,2,2,1,1
13,0.770871952763687,2,2,4,4,3,3
13,0.915102344161569,1,3,4,4,2,1
13,1.08753699298462,1,3,3,4,2,2
13,0.754979145843595,1,1,4,4,2,2
13,0.96092692240125,2,3,4,3,2,2
13,0.938555945389391,2,2,3,3,1,1
13,0.489088272086764,1,2,4,4,4,4
13,0.66339360786858,1,2,4,4,4,4
13,1.277406855224,1,3,8,8,8,8
13,0.976626680813066,1,3,3,4,2,2
13,0.752718907514198,2,2,2,4,2,1
13,0.43092132383317,2,2,4,4,1,1
13,2.25274010366072,1,3,3,3,1,2
13,1.47332089380646,2,2,4,2,2,1
13,0.996935716241466,2,3,3,3,2,2
13,1.14751174345831,1,3,8,4,8,2
13,0.659642672319058,1,2,4,4,2,4
13,1.11655921205725,1,3,4,4,4,3
13,1.30015306491863,2,1,2,4,2,2
13,0.499984796323641,1,2,2,4,2,2
13,0.699650892537121,1,3,2,4,3,3
13,0.560893931025301,1,3,2,4,2,2
13,0.438961597757103,1,3,8,8,8,8
13,0.862329347974511,2,2,2,3,1,2
13,1.27368662616421,1,3,2,4,1,2
13,0.994405388652539,1,2,4,4,4,4
13,1.41719374960687,2,2,3,4,3,3
13,1.19519656161541,2,2,4,4,4,4
13,1.08505551573198,1,2,4,4,4,4
13,0.951349818204644,1,2,4,3,2,1
13,1.83281098239233,2,2,2,4,3,2
13,1.4146059769458,2,3,2,4,2,2
13,0.589050610891097,1,2,3,2,2,2
13,0.804331534697373,2,2,3,3,2,2
13,0.737340893223207,2,3,2,4,2,2
13,1.02796811535244,1,2,2,2,2,2
13,0.770871952763687,2,3,4,4,1,2
13,0.658640921546637,2,1,3,3,2,2
13,1.85941549455776,2,2,3,4,4,4
13,0.757513621178706,1,3,4,3,2,2
13,0.76333866343244,1,3,3,4,3,2
13,1.01123915706297,2,2,8,2,2,2
13,0.855047658210592,2,2,4,4,3,3
13,1.5905198303948,2,2,3,4,3,2
13,1.39197464255364,2,2,3,3,3,3
13,1.23732869406994,2,2,1,4,4,4
13,1.66291519503812,1,1,2,3,2,2
13,0.504045939965799,1,2,3,4,2,2
13,0.327394878810968,2,2,2,3,3,3
13,1.38438301033251,1,2,4,4,4,2
13,0.48076560056003,1,2,2,4,2,2
13,1.03155692355868,1,3,2,4,2,1
13,0.994277352270262,1,2,4,4,4,4
13,0.649130228137156,1,1,4,2,1,2
13,1.394263038142,1,3,4,4,4,4
13,0.828556073128886,2,1,2,3,2,2
13,0.736455482732075,2,2,4,8,8,8
13,0.799022929020311,1,3,3,3,2,2
13,0.855047658210592,2,2,3,4,2,2
13,0.783992156434309,1,3,1,1,1,1
13,0.485730938034761,1,2,4,4,1,2
13,2.3143691164604,1,3,1,2,3,1
13,0.801423777409861,1,3,1,1,2,2
13,0.684574548799918,2,1,3,3,2,2
13,0.941345802014399,1,1,3,3,8,2
13,0.622782703895721,1,3,2,4,2,1
13,0.768994958135464,1,3,3,4,2,2
13,0.759792301483214,2,3,3,3,3,3
13,2.01328158014179,1,2,3,4,2,2
13,0.818102119171691,2,2,3,4,3,3
13,2.13575481998245,1,2,4,2,2,2
13,0.869255928740727,1,2,2,4,3,2
13,0.734710179657504,2,2,3,4,3,1
13,0.589788125552292,2,2,2,4,1,1
13,4.93963296289179,3,2,4,4,3,3
13,0.416928368233101,1,2,2,4,2,2
13,0.824496564883296,1,3,2,3,1,2
13,1.29158729704984,2,3,2,2,3,2
13,0.806169882146185,2,2,2,4,4,2
13,0.571525284468548,3,2,1,4,8,3
13,1.42329072177171,2,2,8,8,8,2
13,1.33278947618713,2,2,2,4,2,2
13,1.31888858224587,2,3,3,4,2,2
13,0.900524518135057,1,1,3,3,2,3
13,1.04015305731926,2,2,3,3,2,2
13,0.674016520629227,2,2,3,4,2,2
13,0.85167047152877,2,2,2,4,2,2
13,0.752718907514198,2,2,4,4,8,2
13,1.12402971809774,2,3,3,3,2,2
13,0.80048264983786,2,3,2,3,3,2
13,0.892740382141912,2,2,3,2,2,4
13,0.744795517734205,2,2,4,3,2,2
13,0.998165967186471,2,2,2,4,2,2
13,0.844107744990737,2,2,4,3,1,1
13,0.713798831989432,1,1,3,4,2,1
13,1.01745276990463,2,2,3,3,2,2
13,0.811256856516316,2,3,3,4,3,2
13,0.860242850312001,1,2,4,4,2,2
13,1.42863534193754,2,2,3,4,2,2
13,0.737340893223207,2,2,4,4,4,4
13,1.28446576575778,2,2,3,3,3,3
13,0.499984796323641,2,2,4,8,1,3
13,0.967328012379866,2,2,4,4,4,4
13,1.07446065045315,2,3,3,3,2,2
13,1.29158729704984,2,2,4,4,3,3
13,1.37466942752579,2,2,3,3,3,3
13,0.96822377510888,1,1,3,3,3,3
13,0.718352097076885,1,3,4,4,2,3
13,0.921702098796868,1,1,2,3,4,2
13,0.712092234477963,2,2,2,2,2,2
13,1.60410787554923,2,3,3,2,2,2
13,0.712074345699863,2,2,8,4,4,8
13,0.660552757154043,2,3,3,3,2,2
13,0.498905551958486,2,2,3,3,2,2
13,0.737067292707884,3,3,3,4,2,2
13,0.716694635819541,1,2,4,4,3,3
13,0.753396975258217,1,2,2,4,2,2
13,1.12013893388646,1,2,4,4,1,1
13,1.0697830552196,1,3,2,3,2,2
13,1.01121951176206,1,3,4,2,2,2
13,0.879489788891625,2,3,3,3,2,2
13,1.80420485853302,2,2,3,3,3,2
13,1.18665761326989,1,3,3,4,1,2
13,0.541315578200187,2,2,2,2,1,1
13,0.725486201908441,2,2,4,4,3,3
13,1.04486345214233,1,3,1,4,4,3
13,1.10264671154742,1,3,2,3,2,2
13,1.39173737874525,3,2,3,3,3,3
13,0.652973949958323,1,3,3,4,2,3
13,0.548081390691176,1,2,4,4,3,2
13,0.934200275505692,2,3,3,3,2,2
13,0.47329939354431,1,3,2,3,2,2
13,1.02852468149292,2,3,4,4,4,4
13,1.37112572341556,2,3,2,2,2,2
13,0.932286288509737,2,3,2,4,2,2
13,0.623541576928275,2,3,3,4,2,2
13,1.00294026750417,1,2,2,2,2,2
13,0.514921609147892,2,3,3,3,1,1
13,1.8347450911754,1,3,2,4,2,1
13,1.41331553595232,2,3,2,3,2,2
13,0.726003152876593,2,2,8,8,8,8
13,2.16440621304058,2,3,4,4,3,3
13,1.01535561820321,2,3,3,3,3,3
13,2.15367202089593,1,1,1,4,1,1
